"url","title"
"solar/mars.html"," Mars
"
"solar/marsoly.html"," Olympus Mons
"
"doubal.html","Double Ball Drop"
"solar/nasa.html"," NASA Websites for Solar System Information
"
"solar/marscon.html","Mars Concepts"
"solar/venusglob.html"," Venus
"
"solar/venera.html"," Venera
"
"solar/magellan.html"," Magellan
"
"solar/venuscon.html","Venus Concepts"
"solar/suncon.html","Sun Concepts"
"solar/satear.html"," Early Earth Satellites
"
"solar/pioneer.html"," Pioneer
"
"mod5.html","Quantum Processes
"
"quantum/atspect.html","Atomic Spectra
"
"solar/jupiter.html"," Jupiter
"
"solar/sataur.html"," Saturn Aurora
"
"atmos/atmoscon.html","Atmospheric optics concepts"
"ligcon.html","Light and Vision"
"solar/jupitercon.html","Jupiter Concepts"
"solar/soldata3.html"," <a href=""saturn.html#c1"">Saturn</a> Data
"
"solar/soldata.html"," Planetary Data
"
"phyopt/albedo.html","Albedo
"
"magnetic/toroid.html","Magnetic Field of Toroid"
"particles/cyclo.html","Cyclotron Accelerators"
"magnetic/elecur.html","electric current"
"magnetic/mothow.html","How Does an Electric Motor Work?"
"magnetic/genhow.html","How Does an Electric Generator Work?"
"magnetic/motdc.html","DC Motor Operation"
"magnetic/indmot.html","Induction Motor Action"
"electric/farlaw.html","Faraday's Law"
"magnetic/fluxmg.html","Magnetic Flux"
"magnetic/genmot.html","Generator and Motor"
"magnetic/magmom.html","Magnetic Dipole Moment"
"electronic/transducer.html","Transducers"
"audio/mic3.html","Crystal Microphone"
"audio/imped.html","Impedance Matching"
"audio/audiocon.html","Sound reproduction concepts"
"sound/soucon.html","Sound"
"sound/intens.html","Sound Intensity"
"audio/mic2.html","Voltage from Ribbon Microphone"
"audio/pzm.html","Pressure Zone Microphone"
"magnetic/volmet.html","Voltmeter Design"
"magnetic/ammet.html","Ammeter Design"
"audio/bias.html","Biasing in Tape Recording"
"sound/db.html","Decibels"
"audio/tapecon.html","Tape recording concepts"
"sound/souref.html","Sound References"
"audio/sigcon.html","Audio signal concepts"
"sound/timbre.html","Timbre"
"audio/amp.html","Amplifiers"
"sound/ear.html","Ear and Hearing"
"audio/spkcon.html","Loudspeaker concepts"
"audio/spk2.html","Back-to-Front Cancelation"
"audio/cross.html","Crossover Networks for Loudspeakers"
"audio/basref.html","Ported Bass-Reflex Enclosure"
"sound/diffrac.html","Diffraction of Sound"
"sound/earsens.html","Sensitivity of Human Ear"
"audio/pagi.html","Increasing Potential Acoustic Gain"
"phyopt/sinslit.html","Fraunhofer Single Slit"
"audio/pagi2.html","Moving Microphone Closer to Source"
"audio/pa.html","Simplified Model: Sound Reinforcement"
"nucene/fusmag.html","Magnetic Confinement Fusion"
"magnetic/magquad.html","Quadrupole Magnetic Field"
"electric/dipolecon.html","Electric dipole concepts"
"electric/potsph.html","Potential: Charged Conducting Sphere "
"electric/e2p.html","Point Charge Electric Fields and Voltages"
"electric/airtank.html","Air Tank Analogy for a Capacitor"
"electric/indcon.html","Inductance concepts"
"tables/semgap.html","Semiconductor Band Gaps
"
"electric/indeng.html","Energy in an Inductor"
"waves/emwv.html","Electromagnetic Wave Equation"
"electric/elesht.html","Electric Field: Sheet of Charge"
"electric/induct.html","Inductors"
"electric/indtra.html","Inductor Transient"
"magnetic/faracon.html","Faraday's law concepts"
"electric/indsol.html","Inductance of a Solenoid"
"electric/accircon.html","AC Circuits"
"electric/acres.html","Resistor AC Response"
"electric/restmp.html","Resistance: Temperature Coefficient "
"quantum/sodium.html","Sodium Energy Levels
"
"electronic/rescarb.html","Carbon Resistors"
"electric/skineffect.html","Skin Effect in AC Conduction"
"tables/rstiv.html","Resistivity and Temperature Coefficient at 20 C
"
"tables/wirega.html","Common Wire Gauges
"
"electric/ohmmic.html","Microscopic View of Ohm's Law"
"electric/dcex3.html","DC Parallel Circuit"
"electric/acohml.html","AC Ohm's Law"
"electric/watcir2.html","Current Law and Flowrate"
"solids/intrin.html","Intrinsic Semiconductor
"
"electric/diph2o.html","Molecular Dipole Moments"
"nuclear/elequad.html","Electric Quadrupole Moments of Nuclei"
"electric/maxeq.html","Maxwell's Equations"
"electric/maxwcon.html","Maxwell's equations concepts"
"waves/waveq.html","The Wave Equation"
"solids/sili.html","Silicon and Germanium
"
"pertab/metal.html","Metals and Nonmetals"
"solids/supcon.html","Superconductors"
"solids/band.html","Band Theory of Solids
"
"electronic/etroncon.html","electronics"
"electric/watcir3.html","What's Wrong with the Water circuit analogy?"
"press.html","Pressure"
"pfric.html","resistance"
"electric/bregnd.html","Fuses and Breakers"
"electric/hsehld.html","Household Wiring"
"solids/meis.html","The Meissner Effect
"
"pber2.html","Bernoulli Pressure Lowering
"
"airfri.html","Air Friction"
"bercon.html","Bernoulli concepts"
"pturb.html","Turbulent Flow"
"pfric2.html","Kinetic Energy of Tube Flow"
"fluids/angatt.html","The Angle of Attack for an Airfoil
"
"fluids/kutta.html","Kutta-Joukowski Lift Theorem
"
"fluids/airfoil.html","Bernoulli or Newton's Laws for Lift?
"
"fluids/downwash.html","Downwash Behind an Airfoil"
"math/derint.html","Derivatives and Integrals"
"mechanics/rstoo2.html","Rotating Stool"
"math/chaind.html","Properties of the Derivative"
"impcal.html","Impulse of Force"
"carcr2.html","Force on Driver in Example Car Crash"
"duck.html","Force of Glancing Blow"
"seatb.html","Non-Stretching Seatbelt"
"truckc2.html","Stopping a Truck"
"rotwe.html","Work-Energy Principle"
"weapp.html","  Work and the Work-Energy Principle "
"electric/filter.html","Filter Circuits"
"electric/potlin.html","Potential of Line Charge "
"quantum/qm2.html","The Operator Postulate
"
"waves/wavsol.html","String Wave Solutions"
"quantum/schr2.html","Free particle approach to the Schrodinger equation
"
"cmplx.html","Complex Numbers"
"quantum/pbox.html","Particle in a Box
"
"quantum/qm.html","Varieties of Wave Equations
"
"hframe.html","Index"
"quantum/wvfun.html","Wavefunction Properties
"
"quantum/qmoper.html","Operators in Quantum Mechanics
"
"quantum/hamil.html","The Hamiltonian
"
"quantum/eigen.html","Eigenvalues and Eigenfunctions
"
"quantum/hosc.html","Quantum Harmonic Oscillator
"
"molecule/vibspe.html","Vibrational Spectra of Diatomic Molecules
"
"quantum/hosc5.html","Quantum Harmonic Oscillator: Wavefunctions
"
"quantum/hydcn.html","Hydrogen concepts"
"quantum/hydrad.html","Radial Equation Separation
"
"quantum/hydcol.html","The Colatitude Equation
"
"qunoh.html","Geometry of Hydrogen Atom Solution
"
"math/probas.html","Basic Probability
"
"quantum/disbe.html","The Bose-Einstein Distribution
"
"quantum/disfd.html","The Fermi-Dirac Distribution
"
"quantum/disene.html","The Distribution of Energy
"
"solids/phonon.html","What is a Phonon?
"
"solids/fermi2.html","Fermi Energies for Metals
"
"solids/fermi.html","Fermi Level
"
"math/disfcn.html","Comparison of Distribution Functions"
"quantum/statcn.html","Quantum statistics concepts"
"kinetic/statcom.html","Physical Applications of Distribution Functions
"
"quantum/disbex.html","The average distribution of 9 units of energy among 6 identical particles
"
"quantum/disfdx.html","The average distribution of 9 units of energy among 6 identical particles
"
"math/permut.html","Permutations and Combinations
"
"math/multeng.html","Multiplity for Energy Distribution"
"kinetic/molke.html","Average Molecular Kinetic Energy
"
"kinetic/maxdev.html","Relation of particle velocity to height
"
"kinetic/frecol.html","Frequency of Molecular Collisions
"
"kinetic/menfre.html","Mean Free Path
"
"math/gaufcn.html","Gaussian Distribution Function"
"electric/powerac.html","AC Power"
"quantum/radpow.html","Radiated Energy as a Function of Energy Density
"
"magnetic/magpot.html","Magnetic Potential Energy"
"math/matrix.html","Matrices"
"tables/elecon.html","Electrical Conductivity and Resistivity at 295K
"
"lalg.html","Linear Algebra"
"solids/bcs.html","BCS Theory of Superconductivity
"
"math/mean.html","The Mean"
"math/intpart.html","Integration by Parts
"
"thermo/molbas.html","Of Molecules and Baseballs
"
"thermo/spht.html","Specific Heat
"
"chemical/water.html","Water"
"therm/entropgas.html","Entropy of an Ideal Gas"
"organic/sugar.html","Glucose"
"thermo/electrol.html","Electrolysis of Water
"
"chemical/gibbspon.html","Gibbs Free Energy and the Spontaneity of Chemical Reactions"
"chemical/electrode2.html","Strengths of Oxidizing and Reducing Agents"
"thermo/pvtsur.html","PvT Surface for a Substance which Contracts Upon Freezing
"
"vsca2.html","Work as a Scalar Product"
"thermo/cppro.html","Constant Pressure Process"
"permot3.html","Bulk Elastic Properties"
"permot.html","Periodic motion concepts"
"handb.html","Lifting Board: Example"
"mechanics/volcon.html","Voltage concepts"
"electric/capdis.html","Capacitor Charging Equation"
"powcon.html","power"
"electric/powfac.html","Power Factor"
"electric/phase.html","Phase"
"electric/powerp.html","Electric Generation"
"sound/souspe.html","Speed of Sound in Air"
"kinetic/watvap.html","Saturated Vapor Pressure, Density for Water
"
"sound/trawvcon.html","Traveling wave concepts"
"sound/sprop.html","Sound Propagation"
"sound/tralon.html","Transverse Waves"
"tables/heatcap.html","Molar Heat Capacities, Gases
"
"pasc2.html","Tennis Ball Impact on Eye"
"sound/pitch.html","Pitch"
"soushm.html","Simple Harmonic Motion"
"sound/wavplt.html","Wave Graphs"
"sound/wavvar.html","Variations of a Sine Wave"
"oscda.html","Damped Harmonic Oscillator"
"oscdr.html","Driven Oscillator"
"sound/reson.html","Resonance"
"pendl.html","Large Amplitude Pendulum"
"trgser.html","Trig Function Series"
"penrod.html","Rod Pendulum"
"pencir.html","Circular Pendulum"
"pencom.html","Combination Physical Pendulum"
"precon.html","Pressure concepts"
"kinetic/patm.html","Atmospheric Pressure Examples"
"pasc3.html","Bottomless Bottle"
"pascon.html","Pascal's principle concepts"
"ppois2.html","Poiseuille's Law"
"poicon.html","Poiseuille's law concepts"
"tables/funcon.html","Fundamental Physical Constants
"
"tables/concom.html","Convenient Combinations of Physical Constants
"
"solids/scond.html","Superconductivity
"
"electronic/ascii.html","ASCII Alphanumeric Code"
"tables/sphtt.html","Specific heats and molar heat capacities for various substances at 20 C
"
"tables/thexp.html","Thermal Expansion Coefficients at 20 C
"
"tables/rvalue.html","Insulation R-Value
"
"tables/thrcn2.html","Thermal Conductivity and Debye Temperature
"
"tables/triple.html","Triple Points
"
"tables/compress.html","Compressibility of Liquids
"
"tables/liqprop.html","Physical Properties of Some Typical Liquids
"
"tables/viscosity.html","Viscosity of Liquids and Gases
"
"tables/indrf.html","Index of Refraction
"
"vision/efficacy.html","Luminous Efficacy Tables
"
"vision/cie1976.html","The 1976 CIE Chromaticity Diagram"
"vision/cie.html","The C.I.E. Color Space"
"vision/solirrad.html","Solar Iradiance
"
"tables/suncomp.html","Composition of the Sun
"
"music/et.html","Equal Temperament"
"tables/soundv.html","Speed of Sound in Various Bulk Media
"
"tables/spectra.html"," Atomic Line Spectra
"
"tables/diatomic.html","Properties of Ionic Diatomic Molecules
"
"tables/vibspec.html","Vibrational Frequencies, Diatomic Molecules
"
"tables/moldata.html","Bond Data for Some Common Molecules
"
"chemical/eleaff.html","Electron Affinities of the Main-Group Elements*

"
"particles/parpop.html","Elementary Particle Populations"
"tables/photoelec.html","Work Functions for Photoelectric Effect
"
"tables/kxray.html","Experimental K-alpha x ray energies
"
"tables/fermi.html","Fermi Energies, Fermi Temperatures, and Fermi Velocities
"
"tables/supcon.html","Superconductivity Transition Temperatures and Critical Fields
"
"solids/bravais.html","The 14 Bravais Lattices
"
"nuclear/nucrea.html","Nuclear Reactions"
"tables/electpot.html","Standard Electrode Potentials in Aqueous Solution at 25°C
"
"tables/therprop2.html","Thermodynamic Properties of Substances and Ions at 25° C
"
"tables/bpelev.html","Freezing Point Depression and Boiling Point Elevation
"
"geophys/minhard.html","Mineral Hardness
"
"biology/neurtran.html","Chemical Neurotransmitters
"
"organic/gencode.html","The Genetic Code"
"biology/biocon.html","Biology Concepts
"
"lindrg2.html","Velocity with Linear Drag"
"flufri.html","Fluid friction"
"gaseng.html","Gasoline Energy Comparison"
"egex.html","Some General Energy Examples"
"thermo/houseenergy.html","Household Energy Use
"
"geoopt/lenscon.html","lenses"
"vision/eye.html","Section of Eye's Lens Structure
"
"phyopt/huygen.html","Huygens' Principle"
"vision/rfreye.html","Refraction and the Eye"
"sound/refrac.html","Refraction of Sound"
"geoopt/refr2.html","Refraction of Light by Water"
"geoopt/foclen.html","Principal Focal Length"
"geoopt/glass.html","Optical Glasses"
"geoopt/dispersion.html","Dispersion"
"phyopt/fermat.html","Law of Reflection"
"phyopt/totint.html","Total Internal Reflection"
"starlog/staspe.html","Stellar Spectral Types
"
"solar/sunspot.html"," Sunspots and Solar Storms
"
"thermo/coobod.html","Cooling of the Human Body
"
"thermo/hques2.html","Hot Water Freezing?
"
"thermo/cvpro.html","Constant Volume Process"
"inecol.html","Inelastic Collisions"
"elacol2.html","Head-on Elastic Collisions, Target at Rest"
"colsta.html","Head-on Elastic Collisions"
"balls.html","Swinging Balls"
"thermo/dulong.html","Law of Dulong and Petit
"
"therm/einsol.html","Einstein Model of a Solid"
"kinetic/weighgas.html","Weighing a Gas
"
"kinetic/kapcon.html","Applications of kinetic theory"
"kinetic/vapcon.html","Vapor application concepts"
"thermo/sweat.html","Perspiration Cooling of Body

"
"chemical/boilpt.html","Boiling Point Elevation in Solutions"
"thermo/precook.html","Pressure Cooker
"
"thermo/autocool.html","Automobile Cooling Systems
"
"pertab/n.html","Nitrogen"
"thermo/phasecon.html","Phase change concepts"
"surten.html","Surface Tension"
"chemical/meltpt.html","Freezing Point Depression in Solutions"
"biology/pigpho.html","Pigments for Photosynthesis
"
"biology/antpho.html","Antenna Complexes for Photosynthesis
"
"biology/etnoncyc.html","Non-cyclic Electron Transport in Photosynthesis
"
"biology/atp.html","Adenosine Triphosphate
"
"organic/coenzyme.html","Coenzymes"
"biology/calvin.html","The Calvin Cycle
"
"biology/enercyc.html","Energy Cycle in Living Things
"
"biology/psyncon.html","Photosynthesis Concepts"
"biology/bioref.html","Biology References"
"organic/biochemcon.html","Biochemical concepts"
"organic/pensug.html","Pentose Sugars"
"organic/nucleic.html","Nucleic Acids"
"organic/dna.html","DNA"
"organic/rna.html","RNA"
"organic/enzyme.html","Enzymes"
"biology/mitostruct.html","Mitochondrion Structure
"
"biology/cell.html","The Eukaryotic Cell
"
"biology/celres.html","Cellular Respiration
"
"relativ/photel.html","Photon-Electron Interaction
"
"relativ/mmhist.html","A bit of history: Michelson"
"relativ/einvel2.html","Einstein Velocity Addition
"
"relativ/veltran.html","Relativistic Velocity Transformation
"
"acloc.html","Atomic Clocks"
"sound/radar.html","Police RADAR"
"relativ/reldop2.html","Relativistic Doppler Shift"
"relativ/reldop.html","Doppler concepts"
"quantum/parlif.html","Particle lifetimes from the uncertainty principle
"
"pertab/fe.html","Iron"
"nuclear/ironze.html","Nuclear Zeeman Effect in Iron-57"
"solar/astinst.html"," Astronomical Instrumentation
"
"nucene/fiscon.html","Nature's Nuclear Fission Reactor"
"nucene/fuscon.html","Nuclear fusion concepts"
"nucene/fission.html","Nuclear Fission"
"nucene/eneein.html","Energy a la Einstein"
"solar/spitzer.html"," Spitzer Space Telescope
"
"thermo/stefan.html","Stefan-Boltzmann Law
"
"bbrc.html","Radiation Curves
"
"thermo/eartherm.html","Infrared Ear Thermometer
"
"vision/specol.html","Spectral Colors"
"geoopt/prism.html","Prisms"
"vision/colviscon.html","Color vision"
"mod4.html","Radiation and the Human Body
"
"quantum/xrayc.html","Characteristic X-Rays
"
"solar/chandra.html"," Chandra X-ray Observatory
"
"quantum/moseley.html","Moseley's Modeling of X-ray Frequencies
"
"quantum/bragg.html","Bragg's Law
"
"mod1.html","Wave-Particle Duality
"
"bohrcn.html","Bohr theory"
"ems2.html","AM Radio Band
"
"bohr.html","Quantized Energy States
"
"quantum/eedens.html","Electron Energy Density
"
"astro/cosmo.html","Physical Keys to Cosmology
"
"astro/bbnuc.html","Big Bang Nucleosynthesis
"
"quantum/raddens.html","Radiation Energy Density"
"solids/coop.html","Cooper Pairs
"
"optmod/lascool.html","Laser Cooling

"
"quantum/magtrap.html","Cooling by Magnetic Trapping
"
"quantum/rubbec.html","Bose-Einstein Condensates with Rubidium Atoms"
"quantum/atomstructcon.html","Atomic Structure Concepts"
"molecule/nacl.html","Sodium Chloride, NaCl

"
"molecule/hmol.html","Hydrogen Molecule

"
"nuclear/shell.html","Shell Model of Nucleus"
"nuclear/shellpau.html","Pauli Principle Influence in Nuclear Models"
"frhz.html","Franck-Hertz experiment"
"quantum/orbdep.html","What Causes Electron Energies to Depend Upon the Orbital Quantum Number?
"
"quantum/zeeman.html","Zeeman Effect in Hydrogen
"
"atomic/stark.html","Stark Effect in Atomic Spectra
"
"chemical/ionize.html","Ionization Energies"
"chemical/atomrad.html","Atomic Radii"
"atomic/atstruct.html","Influences on Atomic Energy Levels"
"quantum/qnenergy.html","Quantum Numbers and Atomic Energy Levels
"
"molecule/molec.html","Properties of Molecules

"
"pertab/perfill.html","Order of Filling of Electron States"
"chemical/lewis.html","Lewis Diagrams for Compound Formation"
"pertab/perlewis.html","Lewis Dot Diagrams of Selected Elements"
"particles/kaon.html","Kaons"
"quantum/orbmag.html","Electron Orbit Magnetic Moment
"
"grexp.html","Great experiments of physics"
"particles/parsea.html","Why Higher Energy?"
"particles/kamio.html","Photomultiplier Accident at Super-Kamiokande"
"starlog/cygx3.html","Cygnus X-3
"
"particles/cloud.html","<h1 align=""center"">The Cloud Chamber</h1>"
"quantum/davger2.html","Davisson-Germer Experiment
"
"nuclear/myoinf.html"," Myocardial Infusion Imaging"
"nuclear/nucmed.html"," Nuclear Medicine"
"pertab/f.html","Fluorine"
"astro/nebula.html"," Nebula
"
"starlog/blusup.html","Blue Supergiant Stars
"
"phyopt/raylei.html","The Rayleigh Criterion"
"starlog/cygni.html","61 Cygni
"
"solar/hipparcos.html"," Hipparcos
"
"astro/distance.html","Distance Measurement in Astronomy
"
"starlog/start1.html","Visible Stars
"
"astro/andromeda.html","Andromeda Galaxy"
"astro/galaxcon.html","Galaxy concepts"
"astro/pleiades.html","The Pleiades"
"astro/globular.html","Globular Clusters
"
"math/logplot.html","Log Plot for Power Relationships"
"astro/startime.html","Stellar Lifetimes
"
"solar/hubinst.html","Hubble Space Telescope Instruments
"
"astro/helixnebula.html","Helix Nebula"
"solar/palomar.html"," Palomar
"
"bbcon.html","Blackbody Radiation
"
"quantum/wien3.html","Wien's Displacement Law and Other Ways to Characterize the Peak of Blackbody Radiation
"
"quantum/wien2.html","Peak of Blackbody Radiation
"
"starlog/starcon.html","Star Concepts"
"astro/dist2.html","Planetary Nebulae Distance
"
"starlog/cassa.html","Cassiopeia A"
"astro/univacc.html","Evidence for an accelerating universe
"
"astro/pinwheel.html","Pinwheel Galaxy, M101
"
"astro/cepheid.html","delta Cephei
"
"solar/newhorizons.html"," New Horizons Spacecraft
"
"solar/kuiper.html"," The Kuiper Belt
"
"solar/mercon.html","Mercury Concepts"
"rotv3.html","Precession of Spinning Wheel"
"solar/galileo.html"," Galileo Mission
"
"solar/jupec.html"," Triple Eclipse on Jupiter
"
"chemical/watabs.html","Transparency of Water in the Visible Range"
"solar/venusenv.html"," The Atmosphere of Venus
"
"thermo/ipccghg.html","IPCC Graphs of Increases in Greenhouse Gases
"
"thermo/radfor.html","Radiative Forcing of Earth's Atmosphere
"
"thermo/globair.html","Global Air Temperature
"
"thermo/snocov.html","Snow Cover
"
"thermo/searise.html","Sea Level Rise from Global Warming
"
"thermo/humimp.html","Modeling Human Impact on Global Warming
"
"thermo/gwskeptic.html","Skeptical Views of Global Warming
"
"thermo/templine.html","Global Temperature History
"
"geophys/mincomp.html","Igneous Rock Composition
"
"biology/life.html","The Characteristics of Living Things
"
"organic/protein.html","Proteins"
"solar/mooncrater.html"," Moon Craters
"
"tide.html","Tides"
"solar/moonscale.html"," Moon and Earth to Scale
"
"astro/moonhab.html","The Moon's Role in the Habitability of the Earth
"
"astro/wcmoon.html","How did the Moon form and why is it crucial to life?"
"astro/transp.html","Transparency Temperature
"
"astro/wmap.html","The Wilkinson Microwave Anisotropy Probe (WMAP)
"
"astro/planckcmb.html","The Planck Satellite 
"
"astro/penwil.html","Discovery of Cosmic Background Radiation
"
"molecule/cn.html","Spectrum of Cyanogen, CN

"
"gpsrec.html","GPS Receivers"
"mechanics/gpsag.html","Agricultural Applications of GPS"
"astro/gravc.html","Gravitational Collapse
"
"quantum/rayj.html","Electromagnetic Waves in a Cubical Cavity
"
"waves/magnetron.html","The Magnetron"
"kinetic/popfrac.html","Fractional Population of Excited States
"
"de.html","differential equation"
"math/deinhom.html","First Order Non-homogeneous Differential Equation"
"alg4.html","Quadratic Formula"
"cmplx2.html","Multiplication and Division "
"math/denh2.html","Second Order Non-homogeneous Differential Equation"
"kinetic/diffus.html","Diffusion
"
"biology/respir.html","Respiration"
"ptens2.html","Alveoli of the Lungs
"
"nuclear/ruthcross.html","Scattering Cross Section"
"nuclear/crosec2.html","The Value of the Cross-Section Concept"
"nuclear/shell2.html","Enhanced Abundance of Magic Number Nuclei"
"nuclear/mulscat.html","Multiple Scattering"
"chemical/flame.html","Flame Colors as Chemical Indicators"
"chemical/eleorb.html","Visualizing Electron Orbitals"
"organic/carboncon.html","hydrocarbons"
"organic/organicon.html","organic chemistry"
"minerals/graphite.html","Graphite"
"minerals/calcite.html","Calcite"
"organic/carbonres.html","Earth's Carbon Resources"
"pertab/kr.html","Krypton"
"scacon.html","Scattering concepts"
"nuclear/scatsurv.html","departure from the point-particle form"
"nuclear/ruthlink.html","Summary of Nuclear Scattering Relationships"
"nuclear/thomson.html","J. J. Thomson and the Electron"
"pertab/ra.html","Radium"
"nuclear/rutalum.html","The Size of an Aluminum Nucleus"
"nuclear/impar.html","Impact Parameter for Nuclear Scattering"
"nucene/radexp.html","Meet the Millirem"
"nuclear/geiger.html","Geiger Counter"
"minerals/kasolite.html","Kasolite"
"minerals/curite.html","Curite"
"nucene/nengcn.html","nuclear energy"
"nucene/fusrea.html","Fusion Reactors"
"nucene/lawson.html","Conditions for Fusion"
"pertab/po.html","Polonium"
"nuclear/alpdet.html","Modeling Polonium-212 Alpha Half-life"
"nuclear/alpdet2.html","Modeling Alpha Half-life"
"solar/meteor3.html"," Stony-Iron Meteorites
"
"solar/asteroid.html"," Asteroids
"
"solar/meteormars.html"," Mars Meteorites
"
"organic/amino.html","Amino Acids"
"geophys/watabund.html","Abundance of Water"
"minerals/beryl.html","Beryl"
"minerals/emerald.html","Emerald"
"minerals/trapiche.html"," Trapiche "
"minerals/aquam.html","Aquamarine"
"minerals/beryllonite.html","Beryllonite"
"minerals/herderite.html","Herderite"
"minerals/roscherite.html"," Roscherite "
"minerals/phenakite.html","Phenakite"
"minerals/bertrandite.html","Bertrandite"
"minerals/leucophanite.html"," Leucophanite "
"minerals/helvite.html","Helvite (or Helvine)"
"minerals/milarite.html","Milarite"
"minerals/gadolinite.html","Gadolinite"
"minerals/euclase.html","Euclase"
"minerals/tugtupite.html"," Tugtupite "
"minerals/epididymite.html"," Epididymite "
"minerals/chrysoberyl.html","Chrysoberyl"
"minerals/alexandrite.html"," Alexandrite "
"minerals/hambergite.html","Hambergite"
"minerals/taafeite.html"," Taafeite "
"atomic/auginn.html","Auger Spectrum of Indium Nitride Surface
"
"geophys/silver.html","Silver"
"minerals/acanthite.html","Acanthite"
"minerals/stephanite.html","Stephanite"
"minerals/miargyrite.html","Miargyrite"
"minerals/pyrargyrite.html","Pyrargyrite"
"minerals/andorite.html","Andorite"
"minerals/polybasite.html","Polybasite"
"minerals/proustite.html","Proustite"
"minerals/dyscrasite.html","Dyscrasite"
"minerals/hessite.html","Hessite"
"minerals/sylvanite.html"," Sylvanite "
"minerals/boleite.html","Boleite"
"minerals/chlorargyrite.html","Chlorargyrite"
"minerals/bromargyrite.html","Bromargyrite"
"minerals/safflorite.html","Safflorite"
"minerals/skutterudite.html","Skutterudite"
"minerals/cobaltite.html","Cobaltite"
"minerals/linnaeite.html","Linnaeite"
"minerals/carrollite.html","Carrollite"
"minerals/glaucodot.html","Glaucodot"
"minerals/siegenite.html"," Siegenite "
"minerals/roselite.html"," Roselite "
"minerals/erythrite.html"," Erythrite "
"nuclear/betaex.html","Cobalt-60"
"minerals/microcline.html","Microcline"
"minerals/jarosite.html","Jarosite"
"minerals/spessartine.html","Spessartine"
"minerals/albite.html","Albite"
"pertab/al.html","Aluminum"
"pertab/ca.html","Calcium"
"pertab/na.html","Sodium"
"minerals/chlorite.html","Chlorite"
"cseri.html","Applications of Series"
"optmod/lascav.html","Radiation Lifetime in a Cavity"
"geophys/grandstair.html","Grand Canyon and Grand Staircase"
"geophys/platetec.html","Plate Tectonics"
"geophys/hematite.html","Hematite"
"geophys/chert.html","Chert"
"biology/prokar.html","Prokaryotic Cells
"
"pertab/ir.html","Iridium"
"geophys/pyroxene.html","Pyroxene"
"minerals/augite.html","Augite"
"geophys/amphibole.html","Amphibole"
"minerals/hornblende.html","Hornblende"
"geophys/mica.html","Mica"
"geophys/biotite.html","Biotite"
"geophys/quartz.html","Quartz"
"minerals/catapleiite.html","Catapleiite"
"minerals/eudialyte.html"," Eudialyte "
"minerals/elpidite.html","Elpidite"
"minerals/zektzerite.html"," Zektzerite "
"minerals/painite.html","Painite"
"solids/sili2.html","Silicon Crystal Structure
"
"minerals/kimberlite.html","Kimberlite"
"minerals/carat.html","The Carat"
"geophys/gold.html","Gold"
"geophys/copper.html","Copper"
"pertab/bi.html","Bismuth"
"pertab/as.html","Arsenic"
"pertab/pb.html","Lead"
"pertab/te.html","Tellurium"
"minerals/gem.html","Minerals as Gems"
"minerals/actinolite.html","Actinolite"
"minerals/adamite.html","Adamite"
"minerals/aegirine.html","Aegirine"
"minerals/aeschynite.html","Aeschynite"
"minerals/alabandite.html","Alabandite"
"minerals/allanite.html","Allanite"
"minerals/almandine.html","Almandine"
"minerals/alstonite.html","Alstonite"
"minerals/amblygonite.html","Amblygonite"
"minerals/amethyst.html","Amethyst"
"minerals/analcime.html"," Analcime "
"minerals/anatase.html","Anatase"
"minerals/andalusite.html","Andalusite"
"minerals/andesine.html","Andesine"
"minerals/anglesite.html","Anglesite"
"minerals/anhydrite.html","Anhydrite"
"minerals/hyalophane.html","Hyalophane"
"minerals/antimony.html","Antimony"
"minerals/antlerite.html","Antlerite"
"minerals/aphthitalite.html","Aphthitalite"
"minerals/apophyllite.html"," Apophyllite "
"minerals/aragonite.html","Aragonite"
"minerals/ardennite.html","Ardennite"
"minerals/arrojadite.html","Arrojadite"
"minerals/arsenic.html","Arsenic"
"minerals/arsenopyrite.html","Arsenopyrite"
"minerals/artenite.html","Artinite"
"minerals/astrophyllite.html","Astrophyllite"
"minerals/atacamite.html","Atacamite"
"minerals/awaruite.html","Awaruite"
"geophys/azurite.html","Azurite"
"minerals/babingtonite.html"," Babingtonite "
"minerals/bannisterite.html","Bannisterite"
"minerals/barite.html","Barite"
"minerals/bastnaesite.html","Bastnaesite"
"minerals/bayldonite.html","Bayldonite"
"minerals/becquerelite.html","Becquerelite"
"minerals/benitoite.html","Benitoite"
"minerals/benstonite.html","Benstonite"
"minerals/berthierite.html","Berthierite"
"minerals/betekhtinite.html","Betekhtinite"
"minerals/beudantite.html","Beudantite"
"minerals/bikitaite.html","Bikitaite"
"minerals/birnessite.html","Birnessite"
"minerals/bismuth.html","Bismuth"
"minerals/bismuthinite.html","Bismuthinite"
"minerals/bismuthite.html"," Bismuthite "
"minerals/bixbyite.html","Bixbyite"
"minerals/boltwoodite.html","Boltwoodite"
"minerals/boracite.html","Boracite"
"minerals/borax.html","Borax"
"minerals/bornite.html","Bornite"
"minerals/boulangerite.html","Boulangerite"
"minerals/bournonite.html","Bournonite"
"minerals/brazilianite.html","Brazilianite"
"minerals/brochantite.html","Brochantite"
"minerals/brookite.html","Brookite"
"minerals/brucite.html","Brucite"
"minerals/buergerite.html","Buergerite"
"minerals/bustamite.html","Bustamite"
