"url","title"
"magnetic/magpot.html","potential energy"
"quantum/orbmag.html","electron orbits"
"magnetic/larmor.html","Larmor frequency"
"rotwe.html","rotational work"
"magnetic/faracon.html","Faraday's Law concepts"
"magnetic/forwir2.html","magnetic force expression"
"electric/dipolecon.html","Electric dipole concepts"
"electric/potsph.html","Potential of conducting sphere"
"electric/e2p.html","Calculation"
"electric/airtank.html","Air tank analogy"
"electric/indcon.html","Inductance concepts"
"tables/semgap.html","Dielectric constants of semiconductors"
"electric/indeng.html","Show"
"waves/emwv.html","Poynting vector"
"electric/elesht.html","Show"
"electric/induct.html","inductance"
"electric/indtra.html","Transient behavior of coil"
"electric/indsol.html","Inductance of a solenoid"
"electric/accircon.html","AC Circuits"
"electric/acres.html","AC application"
"electric/restmp.html","temperature coefficient"
"quantum/sodium.html","Non-ohmic resistance: the electric pickle"
"electronic/rescarb.html","Common carbon resistors"
"electric/skineffect.html","skin effect"
"Tables/rstiv.html","Table of resistivities"
"Tables/wirega.html","Common wire gauges"
"electric/ohmmic.html","Microscopic view of resistivity"
"electric/dcex3.html","Comparison example"
"electric/acohml.html","AC version of Ohm's law"
"electric/watcir2.html","Analogy in water circuit"
"solids/intrin.html","semiconductors"
"electric/diph2o.html","molecules"
"nuclear/elequad.html","Quadrupole moments of nuclei"
"electric/maxeq.html","Maxwell's Equations"
"electric/maxwcon.html","Maxwell's equations concepts"
"waves/waveq.html","wave equation"
"solids/sili.html","outer electrons"
"pertab/metal.html","metals"
"solids/supcon.html","Superconductors"
"solids/band.html","Energy band model"
"electronic/etroncon.html","electronics"
"electric/watcir3.html","What is wrong with this analogy?"
"press.html","pressure"
"pfric.html","resistance"
"electric/bregnd.html","ground wire"
"electric/hsehld.html","neutral wire"
"solids/meis.html","superconductor"
"solids/bravais.html","The 14 Bravais lattices"
"math/disfcn.html","binomial distribution"
"therm/einsol.html","Einstein solid"
"math/permut.html","combination"
"quantum/statcn.html","quantum statistics"
"math/interest.html","Interest calculation"
"thermo/houseenergy.html","Household Energy Use"
"pber2.html","flow through a constriction"
"airfri.html","fluid friction"
"bercon.html","Bernoulli concepts"
"pturb.html","turbulence"
"pfric2.html","average kinetic energy density"
"fluids/angatt.html","boundary layer"
"fluids/kutta.html","Kutta-Joukowski theorem"
"fluids/airfoil.html","Bernoulli vs Newtonfor airfoil lift"
"fluids/downwash.html","downwash of air"
"Kepler.html","Kepler's laws"
"mechanics/rstoo2.html","Demonstration"
"impcal.html","Calculation"
"carcr2.html","seatbelt"
"duck.html","How can you reduce impact force?"
"seatb.html","Seatbelt use"
"truckc2.html","Two trucks, equal momentum"
"WEapp.html","Example"
"electric/filter.html","Filters"
"electric/potlin.html","Electric potential of finite line charge"
"quantum/qm2.html","time evolution"
"Waves/wavsol.html","plane wave"
"quantum/schr2.html","Free particle approach to the Schrodinger equation"
"cmplx.html","Euler relationship."
"quantum/pbox.html","particle in a box"
"quantum/qm.html","normalization"
"quantum/wvfun.html","wavefunction"
"quantum/qmoper.html","quantum mechanical operator"
"quantum/hamil.html","Hamiltonian"
"quantum/eigen.html","eigenvalues"
"quantum/hosc.html","quantum  harmonic oscillator"
"molecule/vibspe.html","vibrational states"
"quantum/hosc5.html","ground state wavefunction"
"quantum/hydcn.html","Hydrogen concepts"
"quantum/hydrad.html","radial equation"
"quantum/hydcol.html","colatitude equation"
"qunoh.html","Discussion of concepts"
"math/probas.html","distribution function"
"quantum/disbe.html",""
"quantum/disfd.html",""
"quantum/disene.html","indistinguishable"
"solids/phonon.html","Specific heat"
"solids/fermi2.html","Electrons in a metal"
"solids/fermi.html","Conduction in semiconductor"
"kinetic/statcom.html","Classical applications of the Boltzmann distribution"
"quantum/disbex.html","Einstein-Bose example"
"quantum/disfdx.html","Fermi-Dirac example"
"kinetic/molke.html","Show"
"kinetic/maxdev.html","Why does the probability peak at some finite value, when the average velocity is zero?"
"kinetic/frecol.html","Frequency of collisions"
"kinetic/menfre.html","Mean free path"
"kinetic/weighgas.html","Weighing a Gas"
"math/gaufcn.html","Gaussiandistribution"
"electric/powerac.html","AC electric power"
"quantum/radpow.html","Radiated power from surface"
"math/matrix.html","matrices"
"tables/elecon.html","Electrical conductivity table"
"lalg.html","Linear Algebra"
"solids/bcs.html","energy gap"
"math/mean.html","mean value"
"math/intpart.html","integration by parts"
"thermo/molbas.html","Can a molecule's trajectory be predicted like that of a baseball?"
"thermo/spht.html","Specific heat"
"chemical/water.html","Water"
"therm/entropgas.html","monoatomic ideal gas"
"organic/sugar.html","glucose"
"thermo/electrol.html","Example: Electrolysis of water"
"chemical/gibbspon.html","G as indicator of spontaneity of chemical reactions"
"chemical/electrode2.html","Relationship of G to standard electrode potentials"
"thermo/pvtsur.html","PvT surface"
"vsca2.html","scalar product"
"thermo/cppro.html","PV diagram for constant pressure process"
"thermo/Heatengcon.html","Heat engine concepts"
"permot3.html","Young's modulus"
"permot.html","Periodic motion concepts"
"handb.html","balanced"
"mechanics/volcon.html","Voltage concepts"
"electric/capdis.html","Derive expressions"
"powcon.html","power"
"electric/powfac.html","power factor"
"electric/phase.html","phase differences"
"electric/powerp.html","electric power distribution"
"electric/vandeg.html","Van de Graaff generator"
"sound/souspe.html","helium"
"sound/trawvcon.html","Traveling wave concepts"
"sound/sprop.html","Sound propagation concepts"
"sound/tralon.html","longitudinal wave"
"tables/heatcap.html","Table of molar heat capacities"
"pasc2.html","brakes"
"sound/pitch.html","pitch"
"soushm.html","simple harmonic motion"
"sound/wavplt.html","traveling wave"
"waves/wavsol.html","Traveling wave parameters"
"sound/wavvar.html","Example: vary the parameters for a sine wave"
"oscda.html","Damped oscillation"
"oscdr.html","Driven oscillation"
"sound/reson.html","resonant"
"pendl.html","large amplitude pendulum"
"trgser.html","Show"
"penrod.html","Rod pendulum"
"pencir.html","Circular geometries"
"pencom.html","Combinations"
"Precon.html","Pressure concepts"
"precon.html","Pressure concepts"
"kinetic/patm.html","Atmospheric pressure demos"
"pasc3.html","How to drop the bottom out of a bottle"
"pascon.html","Pascal's principle concepts"
"ppois2.html","Example: changing flow parameters"
"poicon.html","Poiseuille's law concepts"
"math/parabola.html","Parabola"
"math/hyperbola.html","Hyperbola"
"trid.html","trigonometric identity"
"trid2.html","trigonometric identity"
"mechanics/lagpt.html","Lagrange points"
"starlog/cygni.html","61-Cygni"
"starlog/bispect.html","eclipsing binaries"
"starlog/starcon.html","Star Concepts"
"waves/watwav2.html","Discussion of ocean waves"
"waves/tsunami.html","Tsunami"
"airfri2.html","quadratic drag"
"mechanics/quadrag2.html","Calculation"
"flufri.html","Fluid friction"
"kinetic/vappre.html","saturated vapor pressures"
"thermo/pvtexp.html","PVT Surface"
"kinetic/kapcon.html","Applications of kinetic theory"
"kinetic/vapcon.html","Vapor application concepts"
"kinetic/relhum.html","Empirical fit of vapor density vs temperature"
"tables/waterres.html","abundance"
"chemical/saltcom.html","sodium chloride"
"bbrc.html","blackbody radiator"
"ems2.html","microwave"
"mod1.html","photoelectric effect"
"nucene/fasbre.html","fast breeder reactors"
"chemical/bond.html","chemical bonds"
"molecule/nacl.html","NaCl"
"chemical/ionize.html","ionization energy"
"chemical/eleaff.html","electron affinity"
"molecule/paulirep.html","Pauli repulsion"
"biology/phopho.html","photophosphorylation"
"biology/atp.html","ATP"
"biology/etnoncyc.html","non-cyclic electron transport"
"biology/celres.html","cellular respiration"
"biology/enercyc.html","Energy cycle in living things"
"biology/psyncon.html","Photosynthesis Concepts"
"biology/bioref.html","Karp"
"biology/biocon.html","Biology"
"Chemical/watercon.html","Water concepts"
"Chemical/chemcon.html","Chemistry"
"chemical/waterdens.html","Expansion of water upon freezing"
"Chemical/watervis.html","Viscosity of water"
"Chemical/watabs.html","Water vapor transmission window"
"chemical/echemcon.html","Electrochemistry"
"chemical/ph.html","Measurement of pH"
"pertab/perlewis.html","Lewis dot diagrams of elements"
"chemical/eleorb.html","Visualizing Electron Orbitals"
"pertab/chemel.html","Chemistry of the Elements"
"Tables/funcon.html","Fundamental Physical Constants"
"Tables/concom.html","Convenient combinations of constants"
"Tables/elecon.html","Conductivity of elements"
"Tables/curie.html","Ferromagnet Curie temperatures"
"solids/scond.html","Superconducting transition temperatures"
"Tables/thrcn.html","Wiedemann-Franz Ratio"
"Tables/diel.html","Dielectric Constants"
"Tables/magprop.html","Magnetic Susceptibilities"
"electronic/ascii.html","ASCII Code"
"Tables/sphtt.html","Specific heats"
"Tables/heatcap.html","Molar heat capacity, gases"
"Tables/thexp.html","Thermal expansion coefficients"
"Tables/rvalue.html","Insulation R-Value"
"Tables/therprop.html","Thermodynamic Properties"
"Tables/thrcn2.html","Debye temperatures"
"Tables/triple.html","Triple Points"
"Tables/phase.html","Melting points, Heat of fusion"
"Tables/compress.html","Compressibilities of Liquids"
"Tables/liqprop.html","Properties of Liquids"
"Tables/viscosity.html","Viscosity"
"Tables/indrf.html","Index of Refraction"
"vision/efficacy.html","Visual Luminous Efficacy"
"vision/cie1976.html","1976 CIE Chromaticity Diagram"
"vision/cie.html","1931 CIE Color Matching Functions"
"vision/solirrad.html","Solar Iradiance Curve"
"Tables/suncomp.html","Solar composition"
"Tables/elabund.html","Element abundance, solar system"
"music/et.html","Equal tempered frequencies"
"Tables/soundv.html","Speed of sound"
"Tables/spectra.html","Atomic spectra"
"Tables/diatomic.html","Ionic Diatomic Molecule Data"
"Tables/vibspec.html","Vibrational Frequencies, Diatomic"
"Tables/moldata.html","Data for Other Common Molecules"
"Tables/photoelec.html","Photoelectric work functions"
"Tables/kxray.html","K-alpha x-ray energies"
"Tables/fermi.html","Fermi Energies"
"Tables/supcon.html","Type I Superconductor parameters on periodic table"
"Tables/semgap.html","Semiconductor band gaps"
"nuclear/nucrea.html","Nuclear Reactions"
"Tables/electpot.html","Standard Electrode Potentials"
"Tables/therprop2.html","Thermodynamic properties for substances and ions"
"Tables/bpelev.html","Freezing point depression and boiling point elevation constants"
"geophys/minhard.html","Mineral hardness"
"biology/neurtran.html","Neurotransmitters"
"organic/gencode.html","Genetic code"
"lindrg2.html","Motion equations"
"tables/thrcn2.html","Debye Temperature and Thermal Conductivity"
"gaseng.html","Comment on energy cost"
"egex.html","Energy units"
"tables/rvalue.html","Table of insulation R-values"
"geoopt/lenscon.html","lenses"
"vision/eye.html","eye"
"phyopt/huygen.html","Huygen's principle"
"vision/rfreye.html","Refraction and the eye"
"sound/refrac.html","Refraction of sound"
"geoopt/refr2.html","Refraction of light by water"
"geoopt/foclen.html","Refraction and focal length"
"geoopt/glass.html","optical glasses"
"geoopt/dispersion.html","dispersion"
"tables/indrf.html","Table of refractive indices"
"phyopt/fermat.html","Fermat's Principle"
"phyopt/totint.html","total internal reflection"
"starlog/staspe.html","spectral class"
"tables/suncomp.html","composition of the sun"
"solar/sunspot.html","sunspots"
"thermo/coobod.html","Modeling the cooling of the human body"
"thermo/hques2.html","Mpemba Effect"
"thermo/cvpro.html","isovolumetric"
"inecol.html","inelastic collision"
"elacol2.html","Elastic collisions, target at rest"
"colsta.html","Standard examples, elastic collisions"
"balls.html","Swinging balls movie"
"thermo/therid2.html","Entropyand the Ideal Gas Law"
"thermo/dulong.html","specific heats of solids"
"optmod/lascool.html","Laser cooling"
"thermo/eartherm.html","Infrared ear thermometer"
"Kinetic/barfor.html","air"
"Kinetic/watvap.html","Table for water"
"Kinetic/ktcon.html","Kinetic theory concepts"
"Kinetic/kapcon.html","Applications of kinetic theory"
"Kinetic/vapcon.html","Vapor application concepts"
"thermo/sweat.html","cooling of the human body"
"chemical/boilpt.html","Boiling point elevation by dissolved matter"
"thermo/precook.html","Pressure Cooker"
"thermo/autocool.html","Auto Cooling System"
"pertab/n.html","periodic table"
"thermo/phasecon.html","Phase change concepts"
"surten.html","surface tension"
"chemical/meltpt.html","Melting point depression by dissolved material"
"biology/pigpho.html","chlorophyll"
"biology/antpho.html","antenna arrays"
"organic/coenzyme.html","reduced coenzymes"
"biology/calvin.html","Calvin cycle"
"organic/biochemcon.html","Biochemical concepts"
"organic/pensug.html","pentose sugars"
"organic/nucleic.html","nucleic acids"
"organic/dna.html","DNA"
"organic/rna.html","RNA"
"organic/enzyme.html","Enzymes"
"biology/mitostruct.html","Mitochondrion structure"
"biology/cell.html","cells"
"relativ/photel.html","Example for photon-electron interaction"
"relativ/mmhist.html","luminiferous ether"
"relativ/einvel2.html","Basic application"
"relativ/veltran.html","Development of relationships"
"acloc.html","cesium beam atomic clocks"
"sound/radar.html","Doppler velocity"
"relativ/reldop2.html","Doppler frequency"
"relativ/reldop.html","Doppler concepts"
"quantum/parlif.html","natural line width"
"pertab/fe.html","Iron nuclear data"
"nuclear/ironze.html","Iron nuclear Zeeman effect"
"solar/Astinst.html","Telescopes"
"nucene/fiscon.html","Nuclear fission concepts"
"nucene/fuscon.html","Nuclear fusion concepts"
"nucene/fission.html","uranium-235 fission"
"nucene/eneein.html","Comparison unit:1 U.S. year"
"solar/spitzer.html","Spitzer Space Telescope"
"vision/specol.html","spectral colors"
"geoopt/prism.html","prism"
"vision/colviscon.html","Color vision"
"mod4.html","ionizing radiation"
"quantum/xrayc.html","bremsstrahlung radiation"
"solar/chandra.html","Chandra X-ray Observatory"
"quantum/moseley.html","Moseley plot of x-rays"
"quantum/bragg.html","Bragg spectrometer"
"tables/photoelec.html","Table of photoelectric effect work functions"
"bohrcn.html","Bohr theory"
"bohr.html","electron waves"
"quantum/eedens.html","electrons in solids"
"astro/bbnuc.html","big bang nucleosynthesis"
"solids/coop.html","Cooper pairs"
"quantum/magtrap.html","magnetic traps"
"quantum/rubbec.html","rubidium atoms"
"quantum/atomstructcon.html","Atomic Structure Concepts"
"molecule/hmol.html","Covalent bonding"
"nuclear/shell.html","Nuclear shell structure"
"nuclear/shellpau.html","Nuclear binding energy"
"FrHz.html","Franck-Hertz experiment"
"quantum/orbdep.html","dependence upon the orbital quantum number"
"quantum/zeeman.html","Zeeman effect"
"atomic/stark.html","Stark effect"
"chemical/atomrad.html","Atomic radii"
"atomic/atstruct.html","Multi-electron atoms: Energy levels"
"quantum/qnenergy.html","Quantum numbers and atomic energy levels"
"pertab/perfill.html","order of filling"
"chemical/lewis.html","Lewis Symbols"
"particles/kaon.html","kaon"
"grexp.html","Great experiments of physics"
"particles/parsea.html","standard model"
"particles/kamio.html","Accident at Super-Kamiokande"
"starlog/cygx3.html","Cygnus X-3"
"particles/cloud.html","cloud chamber"
"quantum/davger2.html","More detail on Davisson-Germer Experiment"
"nuclear/myoinf.html","Myocardial Infusion Imaging"
"nuclear/nucmed.html","nuclear medicine"
"pertab/f.html","fluorine isotope"
"astro/nebula.html","Nebulae"
"starlog/blusup.html","blue supergiant"
"phyopt/raylei.html","Rayleigh criterion"
"solar/hipparcos.html","Hipparcos"
"astro/distance.html","Distance measurement"
"starlog/start1.html","unaided eye"
"astro/andromeda.html","Andromeda galaxy"
"astro/galaxcon.html","Galaxy concepts"
"astro/pleiades.html","Pleiades"
"astro/globular.html","globular cluster"
"math/logplot.html","log-log plot"
"astro/startime.html","stellar lifetimes"
"solar/hubinst.html","ACS"
"astro/helixnebula.html","GALEX instrument"
"solar/palomar.html","New Technology Telescope"
"bbcon.html","Blackbody radiation concepts"
"quantum/wien3.html","Peak of intensity vs frequency plot"
"quantum/wien2.html","Development of relationship"
"astro/dist2.html","Supernovae as tools for distance measurement"
"starlog/cassa.html","Cassiopeia A supernova remnant"
"astro/univacc.html","Type Ia supernovae as evidence for an accelerating universe"
"astro/pinwheel.html","Type Ia supernovae in Pinwheel Galaxy"
"astro/cepheid.html","Cepheid variable stars"
"astro/gravc.html","virial theorem"
"quantum/rayj.html","Rayleigh-Jeans law"
"waves/magnetron.html","microwave oven"
"kinetic/popfrac.html","Fraction of particles above a certain energy"
"astro/planckcmb.html","Planck satellite"
"astro/penwil.html","Discovery of the Cosmic Background Radiation"
"molecule/cn.html","Evidence for Cosmic Background from Earlier Spectroscopy"
"nuclear/liqdrop.html","Weizsaecker formula"
"optmod/qualig.html","absorbed by cool hydrogen"
"starlog/staradpre.html","Calculation of Radiation Pressure"
"unccon.html","Uncertainty principle concepts"
"quantum/carbconfine.html","Application example: required energy to confine particles"
"quantum/uncer2.html","More detailed treatment of 3-D box"
"quantum/compton.html",""
"quantum/compdat.html",""
"quantum/compeq.html","Develop formula"
"astro/wc.html","windows of creation"
"particles/cronin.html","neutral kaons"
"astro/dareng.html","Dark Energy"
"mechanics/lagptsolar.html","Earth-Sun Lagrange point"
"astro/uniage.html","Age of the universe"
"astro/expuni.html","Newtonian expansion model"
"astro/expuni2.html","mass dominated era"
"thermo/stefan2.html","Development of the relationship"
"thermo/absrad.html","Why is a good absorber of radiation also a good emitter?"
"thermo/cootime.html","Modeling of cooling time"
"quantum/radfrac.html","Fraction of power in a wavelength range."
"solar/newhorizons.html","New Horizons"
"solar/Kuiper.html","Kuiper belt"
"solar/mercon.html","Mercury Concepts"
"rotv3.html","Load video"
"solar/meteor3.html","stony-irons"
"solar/asteroid.html","asteroid belt"
"solar/meteormars.html","Mars"
"organic/amino.html","amino acids"
"geophys/watabund.html","abundance of water"
"astro/wcearth.html","How do you form a habitable planet?"
"solar/galileo.html","Galileo"
"solar/jupec.html","Eclipse on Jupiter"
"solar/Earthimg.html","Earth view"
"solar/venusenv.html","Role in the absence of water on Venus?"
"thermo/ipccghg.html","IPCC 2007"
"thermo/radfor.html","radiative forcing"
"thermo/globair.html","global air temperature"
"thermo/snocov.html","loss of snow cover"
"thermo/searise.html","sea level rise"
"thermo/humimp.html","Modeling the human impact on global warming"
"thermo/gwskeptic.html","Skeptical views of global warming"
"thermo/templine.html","Longer term temperature variations"
"geophys/mincomp.html","igneous rocks"
"biology/life.html","life"
"organic/protein.html","proteins"
"solar/mooncrater.html","Moon Craters"
"tide.html","Moon and Tides"
"solar/moonscale.html","Moon and Earth to scale"
"astro/moonhab.html","How did the Moon form?"
"astro/wcmoon.html","Moon's role in Earth's habitability"
"gpsrec.html","GPS receiver"
"mechanics/gpsag.html","Agricultural applications of GPS"
"de.html","differential equation"
"math/deinhom.html","First order non-homogeneous equation"
"alg4.html","quadratic equation"
"cmplx2.html","complex conjugate"
"math/denh2.html","non-homogeneous equation"
"kinetic/diffus.html","Diffusion"
"biology/respir.html","transport of respiration gases"
"ptens2.html","alveoli"
"nuclear/ruthcross.html","Show"
"nuclear/crosec2.html","Numerical example: gold foil"
"nuclear/shell2.html","neutron scattering"
"nuclear/mulscat.html","At what thickness do you have to be concerned about multiple scattering?"
"nuclear/ruthlink.html","Summary of nuclear scattering relationships"
"scacon.html","Scattering concepts"
"chemical/flame.html","flame colors"
"phyopt/fabry.html","Fabry-Perot interferometer"
"class/doublet01.html","Fall 2001 Experiment"
"chom.html","Class Home"
"class/p391.html","Physics 3901"
"phyopt/Na.html","sodium doublet"
"phyopt/fabry3.html","wavelength difference."
"phyopt/fabry4.html","Example of equipment"
"organic/carboncon.html","hydrocarbons"
"organic/organicon.html","organic chemistry"
"minerals/graphite.html","graphite"
"minerals/calcite.html","calcite"
"organic/carbonres.html","Earth's carbon resources"
"pertab/kr.html","krypton"
"nuclear/scatsurv.html","departure from the point-particle form"
"nuclear/thomson.html","Some history"
"pertab/ra.html","radium-226"
"nuclear/rutalum.html","What can you learn from backscatter from aluminum?"
"nuclear/impar.html","Show"
"nucene/radexp.html","Radiation exposure examples"
"nuclear/geiger.html","Geiger counter"
"minerals/kasolite.html","kasolite"
"minerals/curite.html","curite"
"nucene/nengcn.html","nuclear energy"
"nucene/fusrea.html","Fusion reactors"
"nucene/lawson.html","Conditions for fusion"
"nuclear/alpdec.html","Integrating the potential barrier"
"pertab/po.html","polonium"
"nuclear/alpdet.html","Details of calculation"
"nuclear/alpdet2.html","Different isotopes"
"nuclear/pbpb.html","Pb-Pb isochrons"
"tables/funcon.html","Fundamental Physical Constants"
"tables/concom.html","Convenient combinations of constants"
"tables/rstiv.html","Resistivity"
"tables/wirega.html","Electical wire gauges"
"tables/sphtt.html","Specific heats"
"tables/thexp.html","Thermal expansion coefficients"
"tables/triple.html","Triple Points"
"tables/density.html","Densities"
"tables/compress.html","Compressibilities of Liquids"
"tables/viscosity.html","Viscosity"
"tables/soundv.html","Speed of sound"
"tables/spectra.html","Atomic spectra"
"tables/diatomic.html","Ionic Diatomic Molecule Data"
"tables/vibspec.html","Vibrational Frequencies, Diatomic"
"tables/moldata.html","Data for Other Common Molecules"
"tables/kxray.html","K-alpha x-ray energies"
"tables/fermi.html","Fermi Energies"
"tables/supcon.html","Type I Superconductor parameters on periodic table"
"tables/electpot.html","Standard Electrode Potentials"
"tables/therprop2.html","Thermodynamic properties for substances and ions"
"tables/bpelev.html","Freezing point depression and boiling point elevation constants"
"minerals/beryl.html","beryl"
"minerals/emerald.html","emerald"
"minerals/trapiche.html","trapiche"
"minerals/aquam.html","Aquamarine"
"minerals/beryllonite.html","Beryllonite"
"minerals/Herderite.html","Herderite"
"minerals/roscherite.html","roscherite"
"minerals/phenakite.html","phenakite"
"minerals/bertrandite.html","Bertrandite"
"minerals/leucophanite.html","leucophanite"
"minerals/helvite.html","helvite"
"minerals/milarite.html","milarite"
"minerals/gadolinite.html","gadolinite"
"minerals/euclase.html","euclase"
"minerals/tugtupite.html","tugtupite"
"minerals/epididymite.html","epididymite"
"minerals/Chrysoberyl.html","Chrysoberyl"
"minerals/Alexandrite.html","Alexandrite"
"minerals/Hambergite.html","Hambergite"
"minerals/taafeite.html","taafeite"
"atomic/auginn.html","Auger spectrum of a surface"
"geophys/silver.html","metallic form"
"minerals/acanthite.html","acanthite"
"minerals/stephanite.html","Stephanite"
"minerals/miargyrite.html","miargyrite"
"minerals/pyrargyrite.html","pyrargyrite"
"minerals/andorite.html","andorite"
"minerals/polybasite.html","polybasite"
"minerals/proustite.html","proustite"
"minerals/dyscrasite.html","dyscrasite"
"minerals/hessite.html","hessite"
"minerals/sylvanite.html","sylvanite"
"minerals/boleite.html","boleite"
"minerals/chlorargyrite.html","chlorargyrite"
"minerals/bromargyrite.html","bromargyrite"
"minerals/safflorite.html","safflorite"
"minerals/skutterudite.html","skutterudite"
"minerals/cobaltite.html","cobaltite"
"minerals/linnaeite.html","linnaeite"
"minerals/carrollite.html","carrollite"
"minerals/glaucodot.html","glaucodot"
"minerals/siegenite.html","siegenite"
"minerals/roselite.html","Roselite"
"minerals/Erythrite.html","Erythrite"
"nuclear/betaex.html","Cobalt-60"
"minerals/microcline.html","microcline"
"minerals/jarosite.html","jarosite"
"minerals/spessartine.html","anorthite"
"minerals/albite.html","albite"
"pertab/al.html","aluminum"
"pertab/ca.html","calcium"
"pertab/na.html","sodium"
"minerals/chlorite.html","chlorite"
"cseri.html","Series for Functions"
"optmod/lascav.html","Radiation lifetime in a cavity"
"geophys/grandstair.html","Grand Canyon and Grand Staircase"
"geophys/platetec.html","plate tectonic"
"geophys/hematite.html","hematite"
"geophys/chert.html","Chert"
"biology/prokar.html","prokaryotic"
"pertab/ir.html","iridium"
"geophys/pyroxene.html","Pyroxene"
"minerals/augite.html","Augite"
"geophys/amphibole.html","Amphibole"
"minerals/hornblende.html","Hornblende"
"geophys/mica.html","Micas"
"geophys/biotite.html","Biotite"
"geophys/quartz.html","Quartz"
"minerals/catapleiite.html","catapleiite"
"minerals/eudialyte.html","eudialyte"
"minerals/elpidite.html","elpidite"
"minerals/zektzerite.html","zektzerite"
"minerals/painite.html","painite"
"solids/sili2.html","silicon"
"minerals/kimberlite.html","kimberlite"
"minerals/carat.html","Measuring in carats"
"geophys/gold.html","gold"
"geophys/copper.html","copper"
"pertab/bi.html","bismuth"
"pertab/as.html","arsenic"
"pertab/pb.html","lead"
"pertab/te.html","tellurium"
"minerals/gem.html","gems"
"minerals/actinolite.html","Actinolite"
"minerals/adamite.html","Adamite"
"minerals/aegirine.html","Aegirine"
"minerals/Aeschynite.html","Aeschynite"
"minerals/alabandite.html","Alabandite"
"minerals/Albite.html","Albite"
"minerals/Allanite.html","Allanite"
"minerals/almandine.html","Almandine"
"minerals/Alstonite.html","Alstonite"
"minerals/Amblygonite.html","Amblygonite"
"minerals/Amethyst.html","Amethyst"
"minerals/Analcime.html","Analcime"
"minerals/anatase.html","Anatase"
"minerals/andalusite.html","Andalusite"
"minerals/Andesine.html","Andesine"
"minerals/anglesite.html","Anglesite"
"minerals/Anhydrite.html","Anhydrite"
"minerals/hyalophane.html","Antigorite"
"minerals/Antimony.html","Antimony"
"minerals/Antlerite.html","Antlerite"
"minerals/Aphthitalite.html","Aphthitalite"
"minerals/Apophyllite.html","Apophyllite"
"minerals/Aragonite.html","Aragonite"
"minerals/Ardennite.html","Ardennite"
"minerals/Arrojadite.html","Arrojadite"
"minerals/Arsenic.html","Arsenic"
"minerals/arsenopyrite.html","Arsenopyrite"
"minerals/artenite.html","Artinite"
"minerals/Astrophyllite.html","Astrophyllite"
"minerals/Atacamite.html","Atacamite"
"minerals/awaruite.html","Awaruite"
"geophys/azurite.html","Azurite"
"minerals/Babingtonite.html","Babingtonite"
"minerals/Bannisterite.html","Bannisterite"
"minerals/barite.html","Barite"
"minerals/Bastnaesite.html","Bastnaesite"
"minerals/bayldonite.html","Bayldonite"
"minerals/Becquerelite.html","Becquerelite"
"minerals/Benitoite.html","Benitoite"
"minerals/benstonite.html","Benstonite"
"minerals/Berthierite.html","Berthierite"
"minerals/Bertrandite.html","Bertrandite"
"minerals/Beryllonite.html","Beryllonite"
"minerals/betekhtinite.html","Betekhtinite"
"minerals/beudantite.html","Beudantite"
"minerals/Bikitaite.html","Bikitaite"
"geophys/Biotite.html","Biotite"
"minerals/Birnessite.html","Birnessite"
"minerals/Bismuth.html","Bismuth"
"minerals/Bismuthinite.html","Bismuthinite"
"minerals/Bismuthite.html","Bismuthite"
"minerals/Bixbyite.html","Bixbyite"
"minerals/Boleite.html","Boleite"
"minerals/Boltwoodite.html","Boltwoodite"
"minerals/boracite.html","Boracite"
"minerals/Borax.html","Borax"
"minerals/Bornite.html","Bornite"
"minerals/Boulangerite.html","Boulangerite"
"minerals/bournonite.html","Bournonite"
"minerals/Brazilianite.html","Brazilianite"
"minerals/Brochantite.html","Brochantite"
"minerals/Bromargyrite.html","Bromargyrite"
"minerals/Brookite.html","Brookite"
"minerals/brucite.html","Brucite"
"minerals/Buergerite.html","Buergerite"
"minerals/Bustamite.html","Bustamite"
"minerals/Cafarsite.html","Cafarsite"
"minerals/Calaverite.html","Calaverite"
"minerals/caledonite.html","Caledonite"
"minerals/callaghanite.html","Callaghanite"
"minerals/Cancrinite.html","Cancrinite"
"minerals/Carletonite.html","Carletonite"
"minerals/cassiterite.html","Cassiterite"
"minerals/Catapleiite.html","Catapleiite"
"minerals/cavansite.html","Cavansite"
"minerals/cerussite.html","Cerussite"
"minerals/chalcocite.html","Chalcocite"
"minerals/Chalcophanite.html","Chalcophanite"
"minerals/Chalcophyllite.html","Chalcophyllite"
"minerals/chalcopyrite.html","Chalcopyrite"
"minerals/Chalcosiderite.html","Chalcosiderite"
"minerals/chalcostibite.html","Chalcostibite"
"minerals/Charlesite.html","Charlesite"
"minerals/charoite.html","Charoite"
"minerals/Childrenite.html","Childrenite"
"minerals/Chlorapatite.html","Chlorapatite"
"minerals/Chlorargyrite.html","Chlorargyrite"
"minerals/Chlorite.html","Chlorite"
"minerals/Chondrodite.html","Chondrodite"
"minerals/chromite.html","Chromite"
"minerals/asbestos.html","Chrysotile"
"minerals/Cinnabar.html","Cinnabar"
"minerals/clausthalite.html","Clausthalite"
"minerals/Clinochlore.html","Clinochlore"
"minerals/Clinoclase.html","Clinoclase"
"minerals/Clintonite.html","Clintonite"
"minerals/Cobaltite.html","Cobaltite"
"minerals/Colemanite.html","Colemanite"
"minerals/Collinsite.html","Collinsite"
"minerals/Columbite.html","Columbite"
